Firm,Plan,Family,Size,List,Sale,Discount,Off,P_pay,E_payout,E_cost,BE,px_20,px_40,px_60,sale_m,list_m,Refund,Product
FundedNext,Stellar Lite,2-step,5000,33.0,33.0,—,0.0,0.11968,4.48767340873005,8.437113408730049,5.097775137143368,6.3722189214292095,8.496291895238947,12.744437842858419,0.74432989670515,0.74432989670515,first,FN Stellar Lite
FundedNext,Stellar Lite,2-step,10000,59.0,59.0,—,0.0,0.11968,8.9753468174601,16.0364668174601,10.195550274286736,12.744437842858419,16.992583790477894,25.488875685716838,0.7281954776701679,0.7281954776701679,first,FN Stellar Lite
FundedNext,Stellar Lite,2-step,25000,149.0,149.0,—,0.0,0.11968,22.43836704365025,40.27068704365025,25.48887568571684,31.86109460714605,42.481459476194736,63.7221892142921,0.7297269325929514,0.7297269325929514,first,FN Stellar Lite
FundedNext,Stellar Lite,2-step,50000,249.0,249.0,—,0.0,0.11968,44.8767340873005,74.67705408730049,50.97775137143368,63.7221892142921,84.96291895238947,127.4443784285842,0.7000921522598373,0.7000921522598373,first,FN Stellar Lite
FundedNext,Stellar Lite,2-step,100000,449.0,449.0,—,0.0,0.11968,89.753468174601,143.489788174601,101.95550274286737,127.4443784285842,169.92583790477894,254.8887568571684,0.6804236343550089,0.6804236343550089,first,FN Stellar Lite
FundedNext,Stellar Instant,instant,2000,59.0,59.0,—,0.0,0.53151,12.706171223850529,44.06526122385053,27.12154202619166,33.90192753273957,45.20257004365276,67.80385506547914,0.2531311656974487,0.2531311656974487,first,FN Stellar Instant
FundedNext,Stellar Instant,instant,5000,99.0,99.0,—,0.0,0.53151,31.765428059626323,84.38491805962633,67.80385506547915,84.75481883184894,113.00642510913192,169.50963766369787,0.14762709030680476,0.14762709030680476,first,FN Stellar Instant
FundedNext,Stellar Instant,instant,10000,199.0,199.0,—,0.0,0.53151,63.53085611925265,169.30134611925266,135.6077101309583,169.50963766369787,226.01285021826385,339.01927532739575,0.14923946673742383,0.14923946673742383,first,FN Stellar Instant
FundedNext,Stellar Instant,instant,20000,599.0,599.0,—,0.0,0.53151,127.0617122385053,445.4362022385053,271.2154202619166,339.01927532739575,452.0257004365277,678.0385506547915,0.2563669411711097,0.2563669411711097,first,FN Stellar Instant
The5ers,High Stakes,2-step,5000,35.0,35.0,—,0.0,0.11174,11.486871883770974,11.486871883770974,11.486871883770974,14.358589854713717,19.144786472951623,28.717179709427434,0.6718036604636864,0.6718036604636864,none,5ers High Stakes
The5ers,High Stakes,2-step,10000,60.0,60.0,—,0.0,0.11174,22.973743767541947,22.973743767541947,22.973743767541947,28.717179709427434,38.289572945903245,57.43435941885487,0.6171042705409675,0.6171042705409675,none,5ers High Stakes
The5ers,High Stakes,2-step,20000,99.0,99.0,—,0.0,0.11174,45.947487535083894,45.947487535083894,45.947487535083894,57.43435941885487,76.57914589180649,114.86871883770974,0.5358839642920818,0.5358839642920818,none,5ers High Stakes
The5ers,High Stakes,2-step,60000,229.0,229.0,—,0.0,0.11174,137.84246260525165,137.84246260525165,137.84246260525165,172.30307825656456,229.73743767541944,344.6061565131291,0.39806784888536395,0.39806784888536395,none,5ers High Stakes
The5ers,High Stakes,2-step,100000,395.0,395.0,—,0.0,0.11174,229.73743767541944,229.73743767541944,229.73743767541944,287.17179709427427,382.8957294590324,574.3435941885485,0.41838623373311534,0.41838623373311534,none,5ers High Stakes
The5ers,Hyper Growth,1-step,5000,260.0,260.0,—,0.0,0.15163000000000001,4.230927921620552,4.230927921620552,4.230927921620552,5.28865990202569,7.0515465360342535,10.57731980405138,0.9837272003014594,0.9837272003014594,none,5ers Hyper Growth
The5ers,Hyper Growth,1-step,10000,450.0,450.0,—,0.0,0.15163000000000001,8.461855843241104,8.461855843241104,8.461855843241104,10.57731980405138,14.103093072068507,21.15463960810276,0.9811958759039087,0.9811958759039087,none,5ers Hyper Growth
The5ers,Hyper Growth,1-step,20000,850.0,850.0,—,0.0,0.15163000000000001,16.923711686482207,16.923711686482207,16.923711686482207,21.15463960810276,28.206186144137014,42.30927921620552,0.9800897509570797,0.9800897509570797,none,5ers Hyper Growth
The5ers,Bootcamp,3-step,20000,22.0,22.0,—,0.0,0.04649,4.86778697377831,4.86778697377831,4.86778697377831,6.084733717222887,8.112978289630517,12.169467434445775,0.7787369557373496,0.7787369557373496,none,5ers Bootcamp
The5ers,Bootcamp,3-step,100000,95.0,95.0,—,0.0,0.04649,24.33893486889155,24.33893486889155,24.33893486889155,30.423668586114434,40.564891448152586,60.84733717222887,0.7438006855906152,0.7438006855906152,none,5ers Bootcamp
FundingPips,Zero,instant,5000,60.0,48.0,HELLO 20% (not $100k),0.19999999999999996,0.15339,41.45034259556268,41.45034259556268,41.45034259556268,51.812928244453346,69.08390432593781,103.62585648890669,0.13645119592577748,0.309160956740622,none,FP Zero
FundingPips,Zero,instant,10000,88.0,70.0,HELLO 20% (not $100k),0.20454545454545459,0.15339,82.90068519112536,82.90068519112536,82.90068519112536,103.62585648890669,138.16780865187562,207.25171297781338,-0.18429550273036233,0.05794675919175725,none,FP Zero
FundingPips,Zero,instant,25000,188.0,150.0,HELLO 20% (not $100k),0.2021276595744681,0.15339,207.25171297781338,207.25171297781338,207.25171297781338,259.0646412222667,345.419521629689,518.1292824445334,-0.3816780865187559,-0.10240272860539033,none,FP Zero
FundingPips,Zero,instant,50000,244.0,195.0,HELLO 20% (not $100k),0.2008196721311475,0.15339,414.50342595562677,414.50342595562677,414.50342595562677,518.1292824445334,690.839043259378,1036.2585648890667,-1.12565859464424,-0.6987845326050277,none,FP Zero
FundingPips,Zero,instant,100000,444.0,444.0,HELLO 20% (not $100k),0.0,0.15339,829.0068519112535,829.0068519112535,829.0068519112535,1036.2585648890667,1381.678086518756,2072.5171297781335,-0.8671325493496701,-0.8671325493496701,none,FP Zero
FundingPips,Zero,instant,200000,888.0,710.0,HELLO 20% (not $100k),0.2004504504504504,0.15339,1658.013703822507,1658.013703822507,1658.013703822507,2072.5171297781335,2763.356173037512,4145.034259556267,-1.3352305687640944,-0.8671325493496701,none,FP Zero
FundingPips,1-Step Flex,1-step,5000,66.0,53.0,HELLO 20% (not $100k),0.19696969696969702,0.17107,7.040182074220884,10.213530574220885,7.488555596269737,9.360694495337171,12.480925993782897,18.721388990674342,0.8072918759580966,0.833456074633017,fourth,FP 1-Step Flex
FundingPips,1-Step Flex,1-step,10000,99.0,79.0,HELLO 20% (not $100k),0.202020202020202,0.17107,14.080364148441769,18.810449648441768,14.977111192539475,18.721388990674342,24.961851987565794,37.442777981348684,0.7618930424247877,0.7978995995106891,fourth,FP 1-Step Flex
FundingPips,1-Step Flex,1-step,25000,211.0,169.0,HELLO 20% (not $100k),0.19905213270142175,0.17107,35.20091037110442,45.319700871104416,37.442777981348684,46.803472476685855,62.40462996891448,93.60694495337171,0.7318360895200922,0.7732965408952397,fourth,FP 1-Step Flex
FundingPips,1-Step Flex,1-step,50000,313.0,250.0,HELLO 20% (not $100k),0.20127795527156545,0.17107,70.40182074220884,85.37044574220884,74.88555596269737,93.60694495337171,124.80925993782895,187.21388990674342,0.6585182170311645,0.715199555136713,fourth,FP 1-Step Flex
FundingPips,1-Step Flex,1-step,100000,569.0,569.0,HELLO 20% (not $100k),0.0,0.17107,140.80364148441768,174.87223198441768,149.77111192539473,187.21388990674342,249.6185198756579,374.42777981348684,0.6926674306073503,0.6926674306073503,fourth,FP 1-Step Flex
FundingPips,2-Step Standard,2-step,5000,34.0,27.0,HELLO 20% (not $100k),0.20588235294117652,0.12593000000000001,6.714755809702215,7.904794309702215,7.024357896154158,8.780447370192697,11.70726316025693,17.560894740385393,0.7072298403813995,0.7584316820675819,fourth,FP 2-Step Standard
FundingPips,2-Step Standard,2-step,10000,63.0,50.0,HELLO 20% (not $100k),0.2063492063492064,0.12593000000000001,13.42951161940443,15.63328661940443,14.048715792308316,17.560894740385393,23.41452632051386,35.121789480770786,0.6873342676119114,0.7427576488983424,fourth,FP 2-Step Standard
FundingPips,2-Step Standard,2-step,25000,168.0,134.0,HELLO 20% (not $100k),0.20238095238095233,0.12593000000000001,33.57377904851107,39.47989604851107,35.121789480770786,43.90223685096348,58.536315801284644,87.80447370192697,0.7053739100857382,0.756080577092196,fourth,FP 2-Step Standard
FundingPips,2-Step Standard,2-step,50000,285.0,228.0,HELLO 20% (not $100k),0.19999999999999996,0.12593000000000001,67.14755809702214,77.19677209702215,70.24357896154157,87.80447370192697,117.07263160256929,175.60894740385393,0.661417666241131,0.7203190329929048,fourth,FP 2-Step Standard
FundingPips,2-Step Standard,2-step,100000,544.0,544.0,HELLO 20% (not $100k),0.0,0.12593000000000001,134.29511619404428,158.27218819404428,140.48715792308315,175.60894740385393,234.14526320513858,351.21789480770786,0.7090584775844775,0.7090584775844775,fourth,FP 2-Step Standard
FundingPips,2-Step Flex,2-step,5000,32.0,26.0,HELLO 20% (not $100k),0.1875,0.14345,5.186793017454987,5.186793017454987,5.186793017454987,6.483491271818734,8.644655029091647,12.966982543637467,0.8005079608671158,0.8379127182045316,none,FP 2-Step Flex
FundingPips,2-Step Flex,2-step,10000,59.0,47.0,HELLO 20% (not $100k),0.2033898305084746,0.14345,10.373586034909975,10.373586034909975,10.373586034909975,12.966982543637467,17.289310058183293,25.933965087274935,0.7792854035125537,0.8241765078828818,none,FP 2-Step Flex
FundingPips,2-Step Flex,2-step,25000,159.0,127.0,HELLO 20% (not $100k),0.20125786163522008,0.14345,25.933965087274935,25.933965087274935,25.933965087274935,32.41745635909366,43.223275145458224,64.83491271818733,0.795795550493898,0.8368933013378934,none,FP 2-Step Flex
FundingPips,2-Step Flex,2-step,50000,269.0,215.0,HELLO 20% (not $100k),0.2007434944237918,0.14345,51.86793017454987,51.86793017454987,51.86793017454987,64.83491271818733,86.44655029091645,129.66982543637465,0.7587538131416285,0.807182415707993,none,FP 2-Step Flex
FundingPips,2-Step Flex,2-step,100000,555.0,555.0,HELLO 20% (not $100k),0.0,0.14345,103.73586034909974,103.73586034909974,103.73586034909974,129.66982543637465,172.8931005818329,259.3396508727493,0.813088539911532,0.813088539911532,none,FP 2-Step Flex
FundingPips,2-Step Pro,2-step,5000,29.0,23.0,HELLO 20% (not $100k),0.2068965517241379,0.09872,5.36471711364754,5.36471711364754,5.36471711364754,6.705896392059425,8.941195189412568,13.41179278411885,0.7667514298414113,0.8150097547018089,none,FP 2-Step Pro
FundingPips,2-Step Pro,2-step,10000,55.0,44.0,HELLO 20% (not $100k),0.19999999999999996,0.09872,10.72943422729508,10.72943422729508,10.72943422729508,13.41179278411885,17.882390378825136,26.8235855682377,0.75614922210693,0.804919377685544,none,FP 2-Step Pro
FundingPips,2-Step Pro,2-step,25000,134.0,107.0,HELLO 20% (not $100k),0.20149253731343286,0.09872,26.8235855682377,26.8235855682377,26.8235855682377,33.529481960297126,44.70597594706283,67.05896392059425,0.7493122844089934,0.7998239882967335,none,FP 2-Step Pro
FundingPips,2-Step Pro,2-step,50000,224.0,179.0,HELLO 20% (not $100k),0.2008928571428571,0.09872,53.6471711364754,53.6471711364754,53.6471711364754,67.05896392059425,89.41195189412566,134.1179278411885,0.7002951333157799,0.7605037002835919,none,FP 2-Step Pro
FundingPips,2-Step Pro,2-step,100000,422.0,422.0,HELLO 20% (not $100k),0.0,0.09872,107.2943422729508,107.2943422729508,107.2943422729508,134.1179278411885,178.82390378825133,268.235855682377,0.7457480040925336,0.7457480040925336,none,FP 2-Step Pro
FundingPips,2-Step Pro,2-step,200000,844.0,675.0,HELLO 20% (not $100k),0.20023696682464454,0.09872,214.5886845459016,214.5886845459016,214.5886845459016,268.235855682377,357.64780757650266,536.471711364754,0.6820908377097754,0.7457480040925336,none,FP 2-Step Pro
E8 Markets,E8 One 6%,1-step,5000,59.0,59.0,—,0.0,0.0799,9.31535854233581,9.31535854233581,9.31535854233581,11.644198177919762,15.525597570559684,23.288396355839524,0.8421125670790541,0.8421125670790541,none,E8 One 6%
E8 Markets,E8 One 6%,1-step,10000,138.0,138.0,—,0.0,0.0799,18.63071708467162,18.63071708467162,18.63071708467162,23.288396355839524,31.05119514111937,46.57679271167905,0.8649948037342636,0.8649948037342636,none,E8 One 6%
E8 Markets,E8 One 6%,1-step,25000,228.0,228.0,—,0.0,0.0799,46.57679271167905,46.57679271167905,46.57679271167905,58.22099088959881,77.62798785279841,116.44198177919762,0.7957158214400042,0.7957158214400042,none,E8 One 6%
E8 Markets,E8 One 6%,1-step,50000,338.0,338.0,—,0.0,0.0799,93.1535854233581,93.1535854233581,93.1535854233581,116.44198177919762,155.25597570559682,232.88396355839524,0.7243976762622542,0.7243976762622542,none,E8 One 6%
E8 Markets,E8 One 6%,1-step,100000,538.0,538.0,—,0.0,0.0799,186.3071708467162,186.3071708467162,186.3071708467162,232.88396355839524,310.51195141119365,465.7679271167905,0.6537041434075908,0.6537041434075908,none,E8 One 6%
E8 Markets,E8 One 6%,1-step,200000,988.0,988.0,—,0.0,0.0799,372.6143416934324,372.6143416934324,372.6143416934324,465.7679271167905,621.0239028223873,931.535854233581,0.6228599780430847,0.6228599780430847,none,E8 One 6%
E8 Markets,Signature,1-step,25000,198.0,198.0,—,0.0,0.0658,37.90910438814348,37.90910438814348,37.90910438814348,47.38638048517935,63.181840646905805,94.7727609703587,0.8085398768275582,0.8085398768275582,none,E8 Signature
E8 Markets,Signature,1-step,50000,298.0,298.0,—,0.0,0.0658,75.81820877628697,75.81820877628697,75.81820877628697,94.7727609703587,126.36368129381161,189.5455219407174,0.7455764806164867,0.7455764806164867,none,E8 Signature
E8 Markets,Signature,1-step,100000,498.0,498.0,—,0.0,0.0658,151.63641755257393,151.63641755257393,151.63641755257393,189.5455219407174,252.72736258762322,379.0910438814348,0.6955092017016589,0.6955092017016589,none,E8 Signature
Alpha Capital,Instant,instant,5000,67.0,40.0,FUNDED40,0.4029850746268657,0.12954000000000002,34.5022759649262,34.5022759649262,34.5022759649262,43.127844956157745,57.503793274877,86.25568991231549,0.13744310087684503,0.48504065723990747,none,Alpha Instant
Alpha Capital,Instant,instant,10000,97.0,58.0,FUNDED40,0.4020618556701031,0.12954000000000002,69.0045519298524,69.0045519298524,69.0045519298524,86.25568991231549,115.007586549754,172.51137982463098,-0.18973365396297237,0.2886128667025526,none,Alpha Instant
Alpha Capital,Instant,instant,25000,197.0,118.0,FUNDED40,0.4010152284263959,0.12954000000000002,172.51137982463098,172.51137982463098,172.51137982463098,215.6392247807887,287.518966374385,431.2784495615774,-0.461960845971449,0.12430771662623868,none,Alpha Instant
Alpha Capital,Instant,instant,50000,257.0,154.0,FUNDED40,0.40077821011673154,0.12954000000000002,345.02275964926196,345.02275964926196,345.02275964926196,431.2784495615774,575.03793274877,862.5568991231548,-1.2404075301900126,-0.3425010103084123,none,Alpha Instant
Alpha Capital,Instant,instant,100000,457.0,274.0,FUNDED40,0.4004376367614879,0.12954000000000002,690.0455192985239,690.0455192985239,690.0455192985239,862.5568991231548,1150.07586549754,1725.1137982463097,-1.5184143040092113,-0.5099464317254353,none,Alpha Instant
Alpha Capital,Instant,instant,200000,897.0,538.0,FUNDED40,0.40022296544035674,0.12954000000000002,1380.0910385970478,1380.0910385970478,1380.0910385970478,1725.1137982463097,2300.15173099508,3450.2275964926193,-1.5652249788049215,-0.5385630307659396,none,Alpha Instant
Alpha Capital,One 10%,1-step,5000,50.0,40.0,ALPHA20,0.19999999999999996,0.06954,7.78988697750541,7.78988697750541,7.78988697750541,9.737358721881762,12.983144962509018,19.474717443763524,0.8052528255623648,0.8442022604498918,none,Alpha One 10%
Alpha Capital,One 10%,1-step,10000,97.0,78.0,ALPHA20,0.19587628865979378,0.06954,15.57977395501082,15.57977395501082,15.57977395501082,19.474717443763524,25.966289925018035,38.94943488752705,0.800259308269092,0.8393837736596822,none,Alpha One 10%
Alpha Capital,One 10%,1-step,25000,197.0,158.0,ALPHA20,0.19796954314720816,0.06954,38.94943488752705,38.94943488752705,38.94943488752705,48.68679360940881,64.91572481254508,97.37358721881762,0.7534845893194491,0.8022871325506241,none,Alpha One 10%
Alpha Capital,One 10%,1-step,50000,297.0,238.0,ALPHA20,0.19865319865319864,0.06954,77.8988697750541,77.8988697750541,77.8988697750541,97.37358721881762,129.83144962509016,194.74717443763524,0.6726938244745626,0.737714243181636,none,Alpha One 10%
Alpha Capital,One 10%,1-step,100000,497.0,398.0,ALPHA20,0.19919517102615691,0.06954,155.7977395501082,155.7977395501082,155.7977395501082,194.74717443763524,259.6628992501803,389.4943488752705,0.6085483930901804,0.6865236628770459,none,Alpha One 10%
Alpha Capital,One 10%,1-step,200000,997.0,798.0,ALPHA20,0.19959879638916755,0.06954,311.5954791002164,311.5954791002164,311.5954791002164,389.4943488752705,519.3257985003606,778.988697750541,0.6095294748117589,0.687466921664778,none,Alpha One 10%
Alpha Capital,Pro 6%,2-step,5000,27.0,22.0,ALPHA20,0.18518518518518523,0.08958,5.329557938733182,5.329557938733182,5.329557938733182,6.6619474234164775,8.882596564555303,13.323894846832955,0.757747366421219,0.8026089652321043,none,Alpha Pro 6%
Alpha Capital,Pro 6%,2-step,10000,47.0,38.0,ALPHA20,0.19148936170212771,0.08958,10.659115877466364,10.659115877466364,10.659115877466364,13.323894846832955,17.765193129110607,26.64778969366591,0.7194969505929905,0.7732103004794391,none,Alpha Pro 6%
Alpha Capital,Pro 6%,2-step,25000,117.0,94.0,ALPHA20,0.19658119658119655,0.08958,26.64778969366591,26.64778969366591,26.64778969366591,33.309737117082385,44.41298282277652,66.61947423416477,0.7165128755992988,0.7722411137293511,none,Alpha Pro 6%
Alpha Capital,Pro 6%,2-step,50000,217.0,174.0,ALPHA20,0.1981566820276498,0.08958,53.29557938733182,53.29557938733182,53.29557938733182,66.61947423416477,88.82596564555304,133.23894846832954,0.6937035667394723,0.7543982516712819,none,Alpha Pro 6%
Alpha Capital,Pro 6%,2-step,100000,397.0,318.0,ALPHA20,0.19899244332493704,0.08958,106.59115877466364,106.59115877466364,106.59115877466364,133.23894846832954,177.65193129110608,266.4778969366591,0.6648076768092338,0.7315084161847263,none,Alpha Pro 6%
Alpha Capital,Pro 6%,2-step,200000,797.0,638.0,ALPHA20,0.19949811794228356,0.08958,213.18231754932728,213.18231754932728,213.18231754932728,266.4778969366591,355.30386258221216,532.9557938733182,0.6658584364430606,0.732519049498962,none,Alpha Pro 6%
Alpha Capital,Pro 10%,2-step,5000,33.0,26.0,ALPHA20,0.21212121212121215,0.11819,6.351387262398208,6.351387262398208,6.351387262398208,7.939234077997759,10.585645437330347,15.878468155995519,0.7557158745231458,0.8075337193212664,none,Alpha Pro 10%
Alpha Capital,Pro 10%,2-step,10000,77.0,62.0,ALPHA20,0.19480519480519476,0.11819,12.702774524796416,12.702774524796416,12.702774524796416,15.878468155995519,21.171290874660695,31.756936311991037,0.7951165399226384,0.8350289022753713,none,Alpha Pro 10%
Alpha Capital,Pro 10%,2-step,25000,177.0,142.0,ALPHA20,0.19774011299435024,0.11819,31.756936311991037,31.756936311991037,31.756936311991037,39.696170389988794,52.92822718665173,79.39234077997759,0.7763596034366829,0.8205822807232145,none,Alpha Pro 10%
Alpha Capital,Pro 10%,2-step,50000,267.0,214.0,ALPHA20,0.19850187265917607,0.11819,63.513872623982074,63.513872623982074,63.513872623982074,79.39234077997759,105.85645437330346,158.78468155995517,0.7032062026916726,0.7621203272510034,none,Alpha Pro 10%
Alpha Capital,Pro 10%,2-step,100000,447.0,358.0,ALPHA20,0.19910514541387025,0.11819,127.02774524796415,127.02774524796415,127.02774524796415,158.78468155995517,211.71290874660693,317.56936311991035,0.6451738959554074,0.715821598997843,none,Alpha Pro 10%
Alpha Capital,Pro 10%,2-step,200000,897.0,718.0,ALPHA20,0.19955406911928653,0.11819,254.0554904959283,254.0554904959283,254.0554904959283,317.56936311991035,423.42581749321386,635.1387262398207,0.6461622695042781,0.7167720284326329,none,Alpha Pro 10%
Goat Funded,Instant GOAT,instant,5000,79.0,63.0,~20% promo,0.20253164556962022,0.16626,42.293190763718286,42.293190763718286,42.293190763718286,52.86648845464786,70.48865127286382,105.73297690929572,0.3286795116870113,0.464643154889642,none,Goat Instant
Goat Funded,Instant GOAT,instant,10000,129.0,103.0,~20% promo,0.20155038759689925,0.16626,84.58638152743657,84.58638152743657,84.58638152743657,105.73297690929572,140.97730254572764,211.46595381859143,0.17877299487925657,0.34429161606638314,none,Goat Instant
Goat Funded,Instant GOAT,instant,25000,249.0,199.0,~20% promo,0.20080321285140568,0.16626,211.4659538185914,211.4659538185914,211.4659538185914,264.3324422732392,352.44325636431904,528.6648845464784,-0.06264298401302212,0.15073914129079757,none,Goat Instant
Goat Funded,Instant GOAT,instant,50000,399.0,319.0,~20% promo,0.20050125313283207,0.16626,422.9319076371828,422.9319076371828,422.9319076371828,528.6648845464784,704.8865127286381,1057.329769092957,-0.32580535309461695,-0.059979718388929334,none,Goat Instant
Goat Funded,Instant GOAT,instant,100000,699.0,559.0,~20% promo,0.20028612303290416,0.16626,845.8638152743656,845.8638152743656,845.8638152743656,1057.329769092957,1409.7730254572762,2114.659538185914,-0.5131731936929618,-0.2101056012508807,none,Goat Instant
Goat Funded,2-Step Standard,2-step,5000,36.0,29.0,~20% promo,0.19444444444444442,0.12901,6.87983278994168,10.62112278994168,7.898865417446446,9.873581771808057,13.164775695744078,19.747163543616114,0.6337543865537352,0.6798835336127311,first,Goat 2-Step
Goat Funded,2-Step Standard,2-step,10000,66.0,53.0,~20% promo,0.19696969696969702,0.12901,13.75966557988336,20.597195579883362,15.797730834892892,19.747163543616114,26.329551391488156,39.49432708723223,0.6113736683040875,0.6625102184866157,first,Goat 2-Step
Goat Funded,2-Step Standard,2-step,25000,156.0,125.0,~20% promo,0.19871794871794868,0.12901,34.399163949708395,50.525413949708394,39.49432708723223,49.367908859040284,65.82387847872039,98.73581771808057,0.5957966884023328,0.6504825387839205,first,Goat 2-Step
Goat Funded,2-Step Standard,2-step,50000,266.0,213.0,~20% promo,0.1992481203007519,0.12901,68.79832789941679,96.27745789941679,78.98865417446446,98.73581771808057,131.64775695744078,197.47163543616114,0.5479931554017992,0.6123496695510646,first,Goat 2-Step
Goat Funded,2-Step Standard,2-step,100000,499.0,399.0,~20% promo,0.2004008016032064,0.12901,137.59665579883358,189.07164579883357,157.97730834892891,197.47163543616114,263.29551391488155,394.9432708723223,0.5261362260680863,0.5952451987999327,first,Goat 2-Step
Maven,2-Step,2-step,5000,22.0,18.0,~20% promo,0.18181818181818177,0.12736,6.814035363616094,9.106515363616094,7.808529707114153,9.76066213389269,13.014216178523588,19.52132426778538,0.4940824797991059,0.562911119835632,first,Maven 2-Step
Maven,2-Step,2-step,10000,44.0,35.0,~20% promo,0.20454545454545459,0.12736,13.628070727232188,18.085670727232188,15.617059414228306,19.52132426778538,26.028432357047176,39.04264853557076,0.48326655065050894,0.562911119835632,first,Maven 2-Step
Maven,2-Step,2-step,25000,99.0,79.0,~20% promo,0.202020202020202,0.12736,34.07017681808047,44.13161681808047,39.04264853557076,48.80331066946345,65.07108089261794,97.6066213389269,0.4413719390116397,0.528496799817369,first,Maven 2-Step
